time_of_post,latitude, longitude,category,number_of_tradies,estimated_size,number_of_impressions,accepted
2019-09-15 08:05:06,-33.9173,151.4166,2,7331,medium,1149,0
2019-09-10 12:27:06,-37.8228,145.0426,4,5479,small,423,0
2019-09-11 16:02:06,-33.7979,151.2926,6,2476,small,1200,0
2019-09-14 04:44:06,-18.0005,122.1890,6,7591,medium,618,1
2019-09-13 08:55:06,-37.6723,144.8416,1,6153,medium,499,0
2019-09-16 07:09:06,-34.0134,151.2582,7,4242,small,971,0
2019-09-10 13:46:06,-37.8460,144.9502,4,5479,small,1290,0
2019-09-14 22:41:06,-33.9435,151.2038,3,9732,medium,1393,1
2019-09-12 08:38:06,-33.9670,151.1698,4,2257,small,451,0
2019-09-13 18:21:06,-37.7998,144.9221,5,1058,medium,1176,1
2019-09-10 06:48:06,-33.8183,151.1359,7,4242,small,464,0
2019-09-16 05:54:06,-37.7959,144.9043,4,5479,small,917,0
2019-09-11 09:36:06,-33.8948,151.0924,5,355,small,745,0
2019-09-14 05:08:06,-33.8341,151.0525,6,2476,small,1348,0
2019-09-15 04:54:06,-33.8744,151.1627,2,7331,small,720,0
2019-09-12 17:58:06,-37.6709,145.1002,7,3677,medium,1357,0
2019-09-12 11:37:06,-37.6814,145.0679,6,8260,medium,,0
2019-09-16 11:31:06,-37.7770,145.0729,7,3677,small,895,0
2019-09-16 10:08:06,-33.9769,151.0223,7,4242,medium,1680,0
2019-09-14 11:01:06,-37.8495,144.7907,6,8260,small,878,0
2019-09-15 13:00:06,-37.8241,144.7307,5,1058,small,352,0
2019-09-15 17:10:06,-33.8159,151.0648,8,1627,small,876,0
2019-09-12 19:33:06,-37.8551,144.8588,8,8376,medium,1404,1
2019-09-14 12:37:06,-37.7572,145.0225,1,6153,small,791,0
2019-09-12 10:35:06,-37.8857,145.0085,3,5089,medium,505,1
2019-09-15 06:57:06,-37.7851,144.9661,7,3677,small,1124,1
2019-09-14 02:38:06,-37.9689,144.9582,7,3677,small,554,0
2019-09-10 06:27:06,-37.8495,145.0478,4,5479,small,857,0
2019-09-15 12:23:06,-37.9231,144.8134,1,6153,medium,659,1
2019-09-16 09:17:06,-37.8193,144.9270,3,5089,medium,498,1
2019-09-15 16:43:06,-33.8304,151.1002,7,4242,small,1185,1
2019-09-15 17:33:06,-18.0082,122.1463,2,3001,small,1281,0
2019-09-10 07:31:06,-37.7707,144.9848,1,6153,small,1100,0
2019-09-11 15:02:06,-33.8059,151.2468,1,1542,small,109,0
2019-09-11 05:12:06,-37.7743,144.9495,6,8260,medium,955,1
2019-09-12 21:22:06,-33.9686,151.1780,3,9732,small,608,1
2019-09-13 10:54:06,-33.9265,151.2599,6,2476,small,1094,0
2019-09-13 11:31:06,-37.9131,145.1221,6,8260,medium,753,1
2019-09-14 07:27:06,-37.9086,145.0404,6,8260,small,608,0
2019-09-15 16:41:06,-34.0177,151.2715,3,9732,small,1639,1
2019-09-11 15:12:06,-33.6838,151.2327,3,9732,medium,1736,1
2019-09-10 09:53:06,-33.9597,151.4331,4,2257,medium,1127,0
2019-09-10 04:31:06,-37.9149,144.9051,1,6153,small,1348,0
2019-09-12 15:31:06,-33.8898,151.2858,6,2476,small,740,0
2019-09-15 08:29:06,-37.6402,145.0077,4,5479,medium,1732,0
2019-09-14 15:04:06,-37.8343,145.1122,9,1432,small,1046,0
2019-09-16 18:59:06,-37.8568,144.9648,4,5479,medium,257,1
2019-09-14 01:49:06,-33.7643,151.4064,8,1627,medium,572,0
2019-09-14 08:05:06,-37.8422,144.8347,3,5089,medium,585,0
2019-09-15 10:13:06,-33.8208,151.2321,7,4242,medium,1086,0
2019-09-14 07:58:06,-37.7040,144.9166,4,5479,small,782,0
2019-09-11 18:58:06,-33.8286,151.1749,5,355,small,1284,0
2019-09-11 05:16:06,-37.7604,144.8267,2,634,medium,968,0
2019-09-13 14:55:06,-33.8283,151.1187,2,7331,medium,888,1
2019-09-11 01:49:06,-37.8187,144.9113,6,8260,medium,1256,0
2019-09-15 07:56:06,-33.9699,151.3023,4,2257,medium,676,0
2019-09-12 09:25:06,-37.8582,145.0087,3,5089,medium,460,0
2019-09-14 12:39:06,-33.7105,151.1515,2,7331,medium,1496,1
2019-09-13 21:29:06,-33.7924,151.1791,7,4242,small,-112,0
2019-09-14 10:10:06,-33.8360,151.2176,6,2476,medium,848,0
2019-09-12 05:35:06,-33.8554,151.2018,9,10000,small,784,0
2019-09-15 09:42:06,-37.6460,144.8931,7,3677,small,1305,0
2019-09-13 21:40:06,-17.8757,122.3338,4,7386,medium,1149,1
2019-09-13 13:50:06,-33.7724,151.2100,2,7331,medium,343,1
2019-09-11 19:46:06,-33.9024,151.1715,5,355,small,1748,0
2019-09-12 12:21:06,-33.9199,151.1796,1,1542,small,988,0
2019-09-16 17:19:06,-33.7809,151.1258,8,1627,medium,116,0
2019-09-15 14:34:06,-37.8649,144.8777,7,3677,small,1393,0
2019-09-10 06:03:06,-33.9601,151.3202,8,1627,small,938,0
2019-09-13 07:36:06,-34.0124,151.3442,9,10000,medium,1514,0
2019-09-15 20:55:06,-33.7631,151.2811,4,2257,medium,1716,1
2019-09-16 05:39:06,-38.0190,145.0976,2,634,small,1159,0
2019-09-15 15:19:06,-33.8952,151.1880,3,9732,small,1391,0
2019-09-10 10:59:06,-37.7393,145.0042,6,8260,medium,232,1
2019-09-11 05:48:06,-18.0687,122.3728,5,3590,small,723,0
2019-09-14 05:20:06,-38.0539,144.8105,5,1058,medium,301,0
2019-09-13 16:47:06,-37.8091,144.9090,4,5479,medium,1503,0
2019-09-16 06:08:06,-33.7131,151.1974,5,355,small,1167,0
2019-09-15 12:06:06,-33.8804,151.2986,5,355,small,518,0
2019-09-12 17:11:06,-37.7996,144.9777,5,1058,medium,481,1
2019-09-14 12:39:06,-37.8301,145.0866,4,5479,medium,1333,0
2019-09-11 06:40:06,-37.9132,145.0289,7,3677,medium,925,1
2019-09-11 10:37:06,-33.8285,151.0756,7,4242,medium,2206,0
2019-09-10 20:02:06,-34.0146,151.3833,3,9732,small,1402,0
2019-09-12 04:16:06,-33.8127,151.2702,3,9732,medium,550,0
2019-09-15 10:02:06,-37.8998,144.9161,6,8260,medium,1277,0
2019-09-16 11:21:06,-37.8170,145.0327,5,1058,small,598,0
2019-09-12 10:53:06,-37.8068,144.9665,6,8260,small,1485,0
2019-09-14 11:39:06,-37.8489,144.9869,3,5089,medium,946,0
2019-09-15 15:52:06,-33.8022,151.0450,3,9732,small,861,1
2019-09-10 11:15:06,-33.9940,151.2383,2,7331,small,698,0
2019-09-11 06:27:06,-33.8801,151.1948,7,4242,medium,1792,1
2019-09-10 18:01:06,-37.8637,144.9667,7,3677,medium,1292,1
2019-09-12 10:52:06,-33.6484,151.2124,7,4242,medium,973,0
2019-09-15 01:21:06,-33.8184,151.1986,4,2257,medium,1236,0
2019-09-10 12:25:06,-33.9326,151.3144,2,7331,medium,1081,1
2019-09-13 13:46:06,-37.8896,145.0000,3,5089,small,760,1
2019-09-13 14:50:06,-34.0362,151.2157,5,355,small,672,0
2019-09-12 11:08:06,-37.7272,144.9130,5,1058,medium,1742,0
2019-09-15 12:55:06,-34.0102,151.2214,2,7331,medium,615,1
2019-09-12 17:02:06,-34.0706,151.1187,6,2476,small,1111,0
2019-09-12 18:53:06,-34.1245,151.2488,4,2257,medium,-57,0
2019-09-10 06:22:06,-37.7181,144.9195,4,5479,medium,104,1
2019-09-10 21:30:06,-37.7351,144.9559,2,634,small,591,1
2019-09-14 14:38:06,-33.7394,151.3828,7,4242,small,,1
2019-09-11 13:17:06,-37.6660,144.9590,8,8376,small,688,1
2019-09-14 19:44:06,-33.8980,151.2337,7,4242,medium,1103,1
2019-09-12 13:10:06,-37.8696,145.0807,5,1058,small,1872,0
2019-09-10 05:47:06,-33.9094,151.3340,2,7331,small,715,0
2019-09-12 08:40:06,-37.7220,145.0420,3,5089,medium,-85,0
2019-09-13 13:00:06,-33.7854,151.2070,5,355,medium,1016,1
2019-09-11 19:19:06,-17.8444,122.2129,4,7386,small,747,0
2019-09-15 09:07:06,-33.8878,151.2202,6,2476,medium,1233,1
2019-09-15 08:28:06,-37.8754,145.0482,9,1432,medium,637,0
2019-09-11 14:14:06,-37.7820,145.0783,5,1058,small,1838,0
2019-09-15 10:13:06,-33.9181,151.2033,5,355,small,546,0
2019-09-15 10:36:06,-37.8494,144.8988,6,8260,medium,372,0
2019-09-16 09:51:06,-33.9594,151.2533,7,4242,small,1138,0
2019-09-11 22:27:06,-37.7808,144.9610,3,5089,small,1507,0
2019-09-11 02:25:06,-37.7052,144.9209,4,5479,small,1339,0
2019-09-15 15:55:06,-33.8867,151.2594,3,9732,small,991,0
2019-09-14 14:37:06,-37.9663,144.9014,4,5479,small,242,0
2019-09-11 15:25:06,-33.8374,151.1574,7,4242,small,1619,1
2019-09-15 06:41:06,-17.9723,122.0990,6,7591,small,826,0
2019-09-12 19:30:06,-33.7108,151.3359,6,2476,medium,-89,0
2019-09-16 09:24:06,-37.8492,144.8591,5,1058,medium,431,0
2019-09-12 07:27:06,-33.8813,151.2068,4,2257,medium,1872,0
2019-09-15 11:12:06,-37.7534,144.9238,7,3677,medium,1968,0
2019-09-11 07:13:06,-37.8533,144.8067,6,8260,small,880,0
2019-09-11 15:23:06,-37.7561,144.9606,6,8260,small,-94,1
2019-09-12 20:09:06,-37.8583,145.0532,2,634,medium,1425,0
2019-09-10 01:36:06,-17.8086,122.0447,7,7267,small,1527,0
2019-09-10 15:57:06,-37.8339,144.9870,9,1432,medium,702,1
2019-09-10 16:04:06,-33.9418,151.2222,3,9732,small,1156,1
2019-09-16 19:31:06,-37.8331,145.0159,6,8260,medium,597,1
2019-09-11 07:21:06,-33.9449,151.2504,5,355,medium,782,0
2019-09-16 05:37:06,-33.9609,151.1854,6,2476,small,426,0
2019-09-14 21:45:06,-33.8502,151.3663,8,1627,small,1010,0
2019-09-15 10:37:06,-37.9108,144.9712,3,5089,medium,1060,0
2019-09-14 11:12:06,-33.9061,151.0764,6,2476,medium,1033,1
2019-09-16 10:17:06,-33.9133,151.2395,4,2257,small,1061,0
2019-09-14 20:17:06,-37.8826,145.0989,7,3677,small,767,1
2019-09-16 05:15:06,-37.5034,144.8931,7,3677,small,,0
2019-09-15 08:41:06,-33.8694,151.1663,7,4242,small,1112,0
2019-09-14 01:32:06,-33.7595,150.9653,6,2476,small,707,0
2019-09-11 08:13:06,-34.0351,151.1693,3,9732,medium,581,0
2019-09-14 19:02:06,-37.7391,144.8872,6,8260,small,1799,1
2019-09-14 05:12:06,-34.0289,151.1857,7,4242,small,1076,0
2019-09-12 10:38:06,-37.8203,144.8337,2,634,small,974,0
2019-09-12 12:38:06,-33.9587,151.1985,4,2257,small,1259,0
2019-09-10 10:28:06,-33.7903,151.2065,4,2257,small,1318,0
2019-09-12 07:04:06,-37.6571,144.9330,7,3677,medium,477,0
2019-09-11 07:47:06,-37.7546,144.7604,4,5479,small,1673,0
2019-09-13 11:01:06,-33.7453,151.1186,2,7331,medium,2096,0
2019-09-11 12:45:06,-33.8503,151.3144,3,9732,medium,740,1
2019-09-12 09:50:06,-18.0089,122.1135,4,7386,medium,1597,0
2019-09-11 05:08:06,-33.7952,151.2617,4,2257,small,1231,0
2019-09-14 15:41:06,-33.9057,151.1418,3,9732,small,666,0
2019-09-11 19:24:06,-33.9454,151.2315,5,355,medium,858,0
2019-09-16 10:23:06,-33.8300,151.2635,3,9732,small,1700,0
2019-09-16 11:44:06,-33.6612,151.3766,7,4242,medium,970,0
2019-09-10 15:49:06,-33.9069,151.3139,3,9732,medium,420,1
2019-09-11 12:24:06,-17.8072,122.3050,5,3590,medium,643,0
2019-09-13 15:37:06,-37.8335,145.0543,4,5479,medium,1569,1
2019-09-12 09:12:06,-33.9892,151.3815,2,7331,medium,1274,0
2019-09-14 08:40:06,-33.8565,151.1847,3,9732,medium,1207,0
2019-09-10 10:33:06,-33.8592,151.1099,2,7331,medium,1009,0
2019-09-16 11:57:06,-33.8389,151.2596,5,355,medium,1209,0
2019-09-14 01:35:06,-33.8404,151.3896,9,10000,medium,668,1
2019-09-15 07:27:06,-37.9144,145.0857,5,1058,small,277,0
2019-09-14 18:37:06,-34.0411,151.2512,3,9732,small,1072,0
2019-09-15 14:08:06,-33.8117,151.1594,4,2257,small,844,0
2019-09-11 18:46:06,-37.6247,144.9196,7,3677,medium,1084,1
2019-09-15 16:59:06,-37.7356,144.9198,4,5479,medium,151,0
2019-09-12 06:48:06,-33.7538,151.1053,5,355,medium,196,0
2019-09-15 15:21:06,-33.9459,151.2585,4,2257,medium,1057,1
2019-09-15 09:29:06,-33.9576,151.2054,9,10000,small,1585,0
2019-09-11 10:59:06,-33.9330,151.2876,5,355,medium,1082,0
2019-09-16 19:32:06,-34.0149,151.2800,5,355,medium,921,1
2019-09-15 18:31:06,-33.7317,151.1573,6,2476,small,1424,0
2019-09-10 13:01:06,-37.7090,145.0145,5,1058,small,646,0
2019-09-14 07:28:06,-37.8029,144.8823,1,6153,small,208,0
2019-09-11 19:43:06,-37.7912,145.1155,3,5089,small,1019,0
2019-09-16 06:16:06,-37.7321,144.9712,4,5479,medium,1660,0
2019-09-11 06:15:06,-33.8461,151.2907,5,355,small,987,0
2019-09-15 09:35:06,-18.0134,122.2273,2,3001,small,673,0
2019-09-13 12:27:06,-34.0886,151.2101,5,355,small,1220,0
2019-09-10 10:46:06,-33.7919,151.2371,3,9732,small,-290,0
2019-09-12 13:25:06,-33.8660,151.1887,6,2476,medium,607,0
2019-09-12 12:05:06,-37.7740,144.7769,3,5089,medium,771,1
2019-09-15 12:48:06,-34.0308,151.2944,5,355,small,1086,1
2019-09-14 08:13:06,-37.9193,145.0138,5,1058,medium,856,0
2019-09-12 21:02:06,-37.8420,144.8840,4,5479,medium,1720,1
2019-09-10 02:01:06,-33.7905,151.0852,5,355,small,882,0
2019-09-10 09:51:06,-37.7986,144.9852,5,1058,medium,1175,0
2019-09-14 10:44:06,-33.9111,151.0636,6,2476,small,957,0
2019-09-15 12:48:06,-33.8820,151.1820,6,2476,small,1119,1
2019-09-15 11:37:06,-33.8038,151.2035,3,9732,medium,1731,0
2019-09-16 02:20:06,-33.9166,151.1221,6,2476,medium,593,0
2019-09-15 12:08:06,-33.6956,151.2399,6,2476,medium,1813,1
2019-09-14 13:08:06,-17.8746,122.2004,5,3590,small,726,0
2019-09-11 17:51:06,-37.8489,144.8805,6,8260,medium,248,0
2019-09-13 13:33:06,-37.8673,144.9242,6,8260,medium,725,0
2019-09-10 09:48:06,-37.8144,144.9346,6,8260,medium,872,1
2019-09-10 07:18:06,-37.8046,144.8634,5,1058,medium,391,0
2019-09-16 18:05:06,-33.9643,151.1669,5,355,medium,967,0
2019-09-12 18:43:06,-33.6226,151.1700,3,9732,small,19,1
2019-09-13 06:12:06,-33.9225,151.2288,5,355,medium,1212,0
2019-09-14 16:20:06,-37.7588,144.6879,7,3677,medium,218,1
2019-09-11 07:17:06,-37.9196,145.1000,1,6153,small,896,0
2019-09-15 06:30:06,-38.0092,144.9858,2,634,small,1156,0
2019-09-10 09:01:06,-38.0719,144.9433,1,6153,medium,1549,0
2019-09-14 02:39:06,-37.6044,144.7923,5,1058,medium,399,1
2019-09-16 10:33:06,-33.7166,151.2954,4,2257,medium,172,0
2019-09-14 08:31:06,-37.8535,145.0687,2,634,small,98,0
2019-09-12 15:34:06,-33.8536,151.2517,4,2257,medium,1611,0
2019-09-14 14:06:06,-33.8024,151.1322,7,4242,medium,1252,0
2019-09-14 08:04:06,-33.8398,151.2236,6,2476,medium,802,0
2019-09-14 07:48:06,-37.8675,144.9165,1,6153,small,1211,0
2019-09-11 12:48:06,-17.9987,122.1650,7,7267,medium,1990,1
2019-09-10 04:55:06,-37.6117,144.7905,5,1058,medium,896,0
2019-09-15 10:11:06,-34.0453,151.1434,5,355,medium,689,0
2019-09-13 04:46:06,-37.8776,144.9620,6,8260,medium,820,0
2019-09-13 06:10:06,-37.8522,144.9139,1,6153,medium,1737,0
2019-09-16 11:17:06,-33.9652,150.9763,2,7331,small,967,0
2019-09-15 08:02:06,-37.9738,145.0283,4,5479,medium,931,0
2019-09-15 16:11:06,-37.5849,145.0437,4,5479,small,1176,0
2019-09-13 05:23:06,-33.7476,151.3045,2,7331,small,637,0
2019-09-10 17:58:06,-33.9190,151.3047,2,7331,small,1246,0
2019-09-13 07:54:06,-37.9363,144.9984,6,8260,small,1487,0
2019-09-12 12:52:06,-38.1708,145.1312,4,5479,small,1640,0
2019-09-16 06:29:06,-33.9064,151.1492,2,7331,small,1409,0
2019-09-12 17:14:06,-17.7867,122.2125,4,7386,small,584,1
2019-09-10 14:12:06,-37.8786,145.0373,3,5089,small,836,1
2019-09-13 13:58:06,-37.9322,145.0128,3,5089,medium,1448,0
2019-09-14 00:14:06,-18.0535,122.1839,4,7386,medium,1305,0
2019-09-12 14:58:06,-33.9409,151.1615,5,355,small,1326,1
2019-09-12 09:32:06,-33.7002,151.0867,7,4242,medium,1640,0
2019-09-15 10:08:06,-33.7650,151.4297,6,2476,small,783,0
2019-09-15 10:03:06,-37.7510,145.0555,2,634,small,763,0
2019-09-14 22:42:06,-37.7920,145.0840,6,8260,medium,1905,1
2019-09-11 11:18:06,-37.8263,144.9811,3,5089,medium,474,1
2019-09-15 11:51:06,-37.9191,144.8215,4,5479,small,1882,0
2019-09-12 12:08:06,-33.9623,151.2660,4,2257,small,243,0
2019-09-13 17:09:06,-37.9411,145.0649,4,5479,medium,1232,0
2019-09-15 11:58:06,-37.7279,145.0114,9,1432,medium,-433,0
2019-09-12 05:13:06,-34.0741,151.3302,5,355,small,1949,0
2019-09-13 15:29:06,-33.7604,151.1474,6,2476,medium,1705,0
2019-09-16 07:42:06,-37.7637,145.1010,2,634,medium,1336,0
2019-09-16 11:39:06,-37.6789,144.9231,7,3677,small,1353,0
2019-09-13 12:10:06,-33.8259,151.1023,1,1542,medium,1180,1
2019-09-13 11:16:06,-33.7676,151.1057,6,2476,small,1123,0
2019-09-14 07:17:06,-17.9706,122.3305,4,7386,medium,354,0
2019-09-11 10:30:06,-37.8140,145.0202,1,6153,medium,623,1
2019-09-14 21:18:06,-34.0626,151.2588,5,355,medium,1247,0
2019-09-15 15:53:06,-33.6846,151.0864,2,7331,small,910,0
2019-09-10 05:55:06,-34.1036,151.3060,4,2257,medium,721,0
2019-09-15 09:18:06,-37.7751,145.0122,6,8260,medium,766,0
2019-09-11 10:03:06,-33.8975,151.3508,7,4242,medium,1689,0
2019-09-15 21:37:06,-37.8439,144.9397,5,1058,medium,1329,0
2019-09-12 06:53:06,-33.6577,151.1479,3,9732,small,1200,0
2019-09-10 03:15:06,-37.8265,144.8986,7,3677,medium,1552,0
2019-09-11 14:38:06,-33.7875,151.2380,7,4242,medium,1343,0
2019-09-14 17:51:06,-37.8044,144.9491,1,6153,medium,1562,1
2019-09-15 16:20:06,-37.8130,145.0267,6,8260,medium,323,1
2019-09-15 10:33:06,-37.8090,144.9016,4,5479,small,353,1
2019-09-12 10:59:06,-37.8677,144.9289,6,8260,small,1044,0
2019-09-16 21:06:06,-37.7665,144.9385,7,3677,medium,1383,0
2019-09-13 09:31:06,-37.8379,144.9965,4,5479,small,1466,0
2019-09-14 20:23:06,-37.7805,144.9308,6,8260,medium,1575,1
2019-09-16 17:28:06,-34.0066,151.0986,1,1542,medium,519,1
2019-09-16 10:37:06,-33.9739,151.0421,9,10000,medium,1224,0
2019-09-14 06:47:06,-33.8411,151.1579,7,4242,medium,520,0
2019-09-14 06:04:06,-37.7258,144.8924,8,8376,small,1280,0
2019-09-16 10:12:06,-33.8221,151.2023,3,9732,small,1740,0
2019-09-10 06:29:06,-33.8848,151.1798,6,2476,medium,978,0
2019-09-16 08:19:06,-18.0442,122.2109,6,7591,small,1412,0
2019-09-15 16:24:06,-33.7777,151.3195,8,1627,small,914,0
2019-09-15 19:53:06,-33.9789,151.1723,4,2257,medium,1099,1
2019-09-13 13:55:06,-33.8452,151.0519,5,355,medium,583,0
2019-09-15 05:22:06,-33.8751,151.2287,7,4242,medium,129,0
2019-09-15 06:41:06,-33.8466,151.2248,8,1627,medium,1595,0
2019-09-11 11:07:06,-37.7929,145.0202,5,1058,small,1657,0
2019-09-14 15:39:06,-37.9637,145.0670,8,8376,medium,1331,1
2019-09-15 05:58:06,-37.7531,145.0531,6,8260,small,1928,0
2019-09-16 05:24:06,-37.7745,145.0714,4,5479,medium,1663,0
2019-09-15 14:58:06,-33.8542,151.2452,7,4242,medium,1494,1
2019-09-12 13:15:06,-17.8735,122.2140,5,3590,small,864,0
2019-09-15 21:24:06,-33.9829,151.2255,4,2257,medium,538,1
2019-09-10 12:15:06,-33.7905,151.1442,2,7331,small,993,0
2019-09-12 08:02:06,-37.9040,144.7208,6,8260,medium,1400,1
2019-09-14 11:57:06,-37.8054,145.0454,6,8260,medium,750,1
2019-09-14 11:26:06,-37.8553,144.9071,3,5089,medium,1225,0
2019-09-15 12:45:06,-33.9023,151.2472,5,355,small,764,1
2019-09-11 09:57:06,-18.0689,122.2951,7,7267,medium,593,1
2019-09-14 17:28:06,-33.9356,151.2963,3,9732,small,1295,0
2019-09-14 06:37:06,-33.7534,151.4299,2,7331,small,1592,1
2019-09-12 16:14:06,-18.0127,122.3799,4,7386,medium,1574,1
2019-09-15 11:58:06,-33.7436,151.2251,8,1627,medium,295,0
2019-09-14 08:27:06,-18.0118,122.3081,6,7591,medium,510,0
2019-09-12 08:48:06,-37.7985,144.9259,4,5479,small,,0
2019-09-15 16:10:06,-37.8981,144.8418,3,5089,small,1541,0
2019-09-14 08:23:06,-33.9049,151.3362,5,355,medium,534,0
2019-09-13 20:45:06,-33.7459,151.1644,6,2476,medium,887,1
2019-09-15 18:08:06,-38.0775,144.9080,3,5089,medium,400,0
2019-09-10 09:28:06,-37.9114,144.9536,2,634,medium,1382,0
2019-09-15 08:33:06,-37.7151,145.0685,4,5479,small,612,0
2019-09-16 05:07:06,-37.8463,144.9183,5,1058,small,678,0
2019-09-10 19:36:06,-33.9479,151.1893,6,2476,small,422,0
2019-09-13 06:26:06,-37.7740,145.0471,4,5479,medium,1079,0
2019-09-13 10:33:06,-33.6582,151.2763,2,7331,small,1489,0
2019-09-13 01:03:06,-33.9716,151.1669,9,10000,small,1547,0
2019-09-15 13:21:06,-37.8976,144.7919,3,5089,small,1470,0
2019-09-16 05:52:06,-17.9518,122.1951,3,10000,medium,991,0
2019-09-12 06:06:06,-34.0322,151.1910,3,9732,medium,418,0
2019-09-11 07:50:06,-34.0655,151.3835,3,9732,medium,1757,0
2019-09-11 21:57:06,-37.9167,145.0418,6,8260,medium,785,0
2019-09-14 09:39:06,-18.0125,122.1539,7,7267,medium,372,0
2019-09-16 11:22:06,-37.7129,145.0424,7,3677,small,1074,0
2019-09-11 13:59:06,-37.6257,144.8556,7,3677,small,1126,0
2019-09-16 09:37:06,-37.8482,144.8933,6,8260,small,1381,0
2019-09-16 16:44:06,-33.9471,151.2740,8,1627,small,343,0
2019-09-13 18:38:06,-33.9424,151.2067,4,2257,medium,492,0
2019-09-14 09:41:06,-37.7040,144.8711,6,8260,small,1123,0
2019-09-10 16:42:06,-37.7948,144.9789,2,634,small,849,0
2019-09-15 11:20:06,-37.9238,145.0594,7,3677,small,1380,0
2019-09-16 14:33:06,-33.9949,151.1504,6,2476,medium,1855,0
2019-09-12 12:21:06,-17.8799,122.1674,6,7591,small,76,0
2019-09-16 10:10:06,-37.7923,144.9701,3,5089,small,806,0
2019-09-15 10:01:06,-17.8284,122.2302,7,7267,medium,468,0
2019-09-12 18:57:06,-33.9968,151.1649,4,2257,medium,1229,1
2019-09-10 18:50:06,-34.0647,151.1574,2,7331,small,1197,0
2019-09-10 16:45:06,-37.9450,145.0479,2,634,small,1461,0
2019-09-10 05:34:06,-37.8643,144.8464,7,3677,medium,406,0
2019-09-13 13:10:06,-34.0255,151.3380,5,355,small,473,0
2019-09-11 21:29:06,-33.7108,151.2974,3,9732,medium,828,1
2019-09-16 11:18:06,-33.7496,151.4415,7,4242,small,1212,0
2019-09-12 17:17:06,-33.9706,151.1649,4,2257,medium,1045,1
2019-09-14 10:57:06,-33.7286,151.2390,6,2476,small,374,0
2019-09-15 03:39:06,-37.8820,144.8977,2,634,medium,1371,0
2019-09-16 07:12:06,-37.7000,144.8331,3,5089,medium,1387,0
2019-09-10 11:40:06,-33.8422,151.1828,5,355,medium,934,0
2019-09-16 10:32:06,-37.6962,144.9313,1,6153,small,873,0
2019-09-11 17:26:06,-38.0052,144.9000,7,3677,medium,1324,1
2019-09-11 17:10:06,-33.8071,151.2114,6,2476,medium,417,1
2019-09-15 11:10:06,-37.9623,144.9325,2,634,medium,737,0
2019-09-11 01:40:06,-33.6665,151.3349,5,355,medium,1051,0
2019-09-10 17:05:06,-33.9765,151.2665,6,2476,small,1616,0
2019-09-10 12:22:06,-37.9908,145.0215,7,3677,small,1810,0
2019-09-14 09:07:06,-33.8135,151.1388,3,9732,small,1346,0
2019-09-16 16:16:06,-37.7929,145.0418,3,5089,small,628,1
2019-09-14 22:29:06,-37.6752,145.0701,6,8260,small,1074,1
2019-09-12 10:48:06,-37.8803,144.9738,2,634,small,1309,0
2019-09-16 15:42:06,-37.8695,145.0693,4,5479,small,616,0
2019-09-16 11:47:06,-33.7986,151.1350,6,2476,medium,842,0
2019-09-12 15:53:06,-33.8664,151.3024,4,2257,medium,1309,0
2019-09-12 13:17:06,-37.7713,145.0032,7,3677,small,1282,1
2019-09-12 09:42:06,-37.8697,144.9605,3,5089,medium,642,0
2019-09-11 15:49:06,-37.8761,144.7962,4,5479,medium,407,1
2019-09-13 08:18:06,-37.8055,144.9578,4,5479,medium,1221,1
2019-09-14 11:32:06,-37.7277,144.8441,5,1058,small,1108,0
2019-09-16 05:13:06,-18.0056,122.1587,2,3001,small,1020,0
2019-09-11 15:07:06,-37.6773,144.8116,3,5089,medium,1285,1
2019-09-14 05:05:06,-37.9148,144.8731,6,8260,small,1652,0
2019-09-14 12:48:06,-37.6904,145.1214,6,8260,small,717,0
2019-09-16 05:51:06,-34.1991,151.3530,7,4242,small,1410,0
2019-09-13 04:55:06,-37.6638,144.9426,4,5479,small,-116,0
2019-09-16 18:46:06,-34.0096,151.3578,6,2476,medium,1207,0
2019-09-16 09:13:06,-37.9360,144.8883,7,3677,medium,1388,1
2019-09-12 12:22:06,-33.8370,151.3220,7,4242,medium,1314,1
2019-09-15 20:38:06,-37.8752,145.0195,5,1058,medium,1191,0
2019-09-12 12:40:06,-34.1098,151.0900,6,2476,small,1190,1
2019-09-16 17:52:06,-17.8786,122.1857,2,3001,small,820,0
2019-09-13 10:54:06,-37.6932,144.9456,5,1058,small,1442,0
2019-09-15 07:55:06,-37.9138,144.9495,3,5089,medium,663,0
2019-09-10 17:44:06,-37.8381,145.0099,7,3677,medium,408,1
